cohort,batch,i,minp_below_001
GBM,139,0,145
GBM,139,1,369
GBM,139,2,135
GBM,139,3,392
GBM,139,4,102
GBM,139,5,207
GBM,139,6,290
GBM,139,7,342
GBM,139,8,120
GBM,139,9,135
GBM,140,0,166
GBM,140,1,959
GBM,140,2,141
GBM,140,3,108
GBM,140,4,408
GBM,140,5,122
GBM,140,6,127
GBM,140,7,472
GBM,140,8,682
GBM,140,9,1402
GBM,141,0,118
GBM,141,1,148
GBM,141,2,166
GBM,141,3,721
GBM,141,4,253
GBM,141,5,331
GBM,141,6,191
GBM,141,7,141
GBM,141,8,155
GBM,141,9,97
GBM,142,0,211
GBM,142,1,256
GBM,142,2,62
GBM,142,3,121
GBM,142,4,306
GBM,142,5,197
GBM,142,6,255
GBM,142,7,249
GBM,142,8,84
GBM,142,9,123
GBM,143,0,186
GBM,143,1,449
GBM,143,2,50
GBM,143,3,256
GBM,143,4,227
GBM,143,5,2427
GBM,143,6,180
GBM,143,7,77
GBM,143,8,254
GBM,143,9,267
GBM,144,0,114
GBM,144,1,141
GBM,144,2,306
GBM,144,3,283
GBM,144,4,133
GBM,144,5,105
GBM,144,6,265
GBM,144,7,332
GBM,144,8,132
GBM,144,9,550
GBM,145,0,178
GBM,145,1,99
GBM,145,2,322
GBM,145,3,96
GBM,145,4,138
GBM,145,5,113
GBM,145,6,129
GBM,145,7,294
GBM,145,8,144
GBM,145,9,163
GBM,146,0,76
GBM,146,1,146
GBM,146,2,265
GBM,146,3,51
GBM,146,4,108
GBM,146,5,102
GBM,146,6,347
GBM,146,7,342
GBM,146,8,373
GBM,146,9,249
GBM,147,0,148
GBM,147,1,235
GBM,147,2,239
GBM,147,3,153
GBM,147,4,389
GBM,147,5,93
GBM,147,6,252
GBM,147,7,112
GBM,147,8,167
GBM,147,9,339
GBM,148,0,306
GBM,148,1,278
GBM,148,2,76
GBM,148,3,283
GBM,148,4,303
GBM,148,5,187
GBM,148,6,504
GBM,148,7,75
GBM,148,8,305
GBM,148,9,245
GBM,149,0,107
GBM,149,1,384
GBM,149,2,170
GBM,149,3,146
GBM,149,4,99
GBM,149,5,324
GBM,149,6,337
GBM,149,7,78
GBM,149,8,917
GBM,149,9,114
GBM,150,0,152
GBM,150,1,101
GBM,150,2,566
GBM,150,3,148
GBM,150,4,263
GBM,150,5,348
GBM,150,6,267
GBM,150,7,393
GBM,150,8,92
GBM,150,9,296
GBM,151,0,400
GBM,151,1,425
GBM,151,2,180
GBM,151,3,101
GBM,151,4,188
GBM,151,5,201
GBM,151,6,327
GBM,151,7,248
GBM,151,8,162
GBM,151,9,678
GBM,152,0,118
GBM,152,1,146
GBM,152,2,416
GBM,152,3,71
GBM,152,4,77
GBM,152,5,174
GBM,152,6,382
GBM,152,7,183
GBM,152,8,142
GBM,152,9,122
GBM,153,0,212
GBM,153,1,499
GBM,153,2,418
GBM,153,3,216
GBM,153,4,126
GBM,153,5,75
GBM,153,6,119
GBM,153,7,137
GBM,153,8,219
GBM,153,9,171
GBM,154,0,227
GBM,154,1,105
GBM,154,2,212
GBM,154,3,300
GBM,154,4,96
GBM,154,5,322
GBM,154,6,144
GBM,154,7,103
GBM,154,8,207
GBM,154,9,54
GBM,155,0,359
GBM,155,1,326
GBM,155,2,135
GBM,155,3,123
GBM,155,4,118
GBM,155,5,58
GBM,155,6,131
GBM,155,7,87
GBM,155,8,154
GBM,155,9,343
GBM,156,0,217
GBM,156,1,194
GBM,156,2,235
GBM,156,3,303
GBM,156,4,278
GBM,156,5,386
GBM,156,6,146
GBM,156,7,194
GBM,156,8,149
GBM,156,9,270
GBM,157,0,262
GBM,157,1,84
GBM,157,2,96
GBM,157,3,462
GBM,157,4,250
GBM,157,5,137
GBM,157,6,149
GBM,157,7,565
GBM,157,8,179
GBM,157,9,293
GBM,158,0,100
GBM,158,1,383
GBM,158,2,228
GBM,158,3,393
GBM,158,4,290
GBM,158,5,123
GBM,158,6,214
GBM,158,7,63
GBM,158,8,188
GBM,158,9,65
GBM,159,0,90
GBM,159,1,216
GBM,159,2,153
GBM,159,3,211
GBM,159,4,174
GBM,159,5,150
GBM,159,6,247
GBM,159,7,156
GBM,159,8,183
GBM,159,9,203
GBM,160,0,397
GBM,160,1,246
GBM,160,2,185
GBM,160,3,226
GBM,160,4,105
GBM,160,5,300
GBM,160,6,122
GBM,160,7,104
GBM,160,8,184
GBM,160,9,193
GBM,161,0,86
GBM,161,1,90
GBM,161,2,64
GBM,161,3,167
GBM,161,4,163
GBM,161,5,83
GBM,161,6,1356
GBM,161,7,172
GBM,161,8,88
GBM,161,9,249
GBM,162,0,151
GBM,162,1,169
GBM,162,2,199
GBM,162,3,302
GBM,162,4,156
GBM,162,5,872
GBM,162,6,444
GBM,162,7,67
GBM,162,8,237
GBM,162,9,421
GBM,163,0,88
GBM,163,1,156
GBM,163,2,228
GBM,163,3,60
GBM,163,4,256
GBM,163,5,147
GBM,163,6,65
GBM,163,7,316
GBM,163,8,366
GBM,163,9,181
GBM,164,0,249
GBM,164,1,253
GBM,164,2,148
GBM,164,3,132
GBM,164,4,397
GBM,164,5,103
GBM,164,6,131
GBM,164,7,558
GBM,164,8,377
GBM,164,9,195
GBM,165,0,117
GBM,165,1,408
GBM,165,2,191
GBM,165,3,122
GBM,165,4,194
GBM,165,5,692
GBM,165,6,112
GBM,165,7,391
GBM,165,8,183
GBM,165,9,482
GBM,166,0,108
GBM,166,1,801
GBM,166,2,231
GBM,166,3,273
GBM,166,4,720
GBM,166,5,126
GBM,166,6,279
GBM,166,7,204
GBM,166,8,84
GBM,166,9,92
GBM,167,0,157
GBM,167,1,637
GBM,167,2,126
GBM,167,3,391
GBM,167,4,158
GBM,167,5,96
GBM,167,6,185
GBM,167,7,125
GBM,167,8,260
GBM,167,9,315
GBM,168,0,437
GBM,168,1,176
GBM,168,2,235
GBM,168,3,113
GBM,168,4,103
GBM,168,5,148
GBM,168,6,220
GBM,168,7,265
GBM,168,8,74
GBM,168,9,137
GBM,169,0,44
GBM,169,1,131
GBM,169,2,67
GBM,169,3,182
GBM,169,4,222
GBM,169,5,305
GBM,169,6,664
GBM,169,7,345
GBM,169,8,121
GBM,169,9,67
GBM,170,0,469
GBM,170,1,114
GBM,170,2,491
GBM,170,3,362
GBM,170,4,288
GBM,170,5,155
GBM,170,6,73
GBM,170,7,219
GBM,170,8,1280
GBM,170,9,138
GBM,171,0,502
GBM,171,1,131
GBM,171,2,243
GBM,171,3,434
GBM,171,4,47
GBM,171,5,385
GBM,171,6,298
GBM,171,7,139
GBM,171,8,150
GBM,171,9,396
GBM,172,0,255
GBM,172,1,314
GBM,172,2,190
GBM,172,3,453
GBM,172,4,270
GBM,172,5,165
GBM,172,6,187
GBM,172,7,79
GBM,172,8,165
GBM,172,9,467
GBM,173,0,82
GBM,173,1,275
GBM,173,2,224
GBM,173,3,117
GBM,173,4,187
GBM,173,5,110
GBM,173,6,395
GBM,173,7,148
GBM,173,8,74
GBM,173,9,173
GBM,174,0,31
GBM,174,1,233
GBM,174,2,294
GBM,174,3,176
GBM,174,4,236
GBM,174,5,85
GBM,174,6,287
GBM,174,7,55
GBM,174,8,208
GBM,174,9,401
GBM,175,0,221
GBM,175,1,229
GBM,175,2,458
GBM,175,3,297
GBM,175,4,182
GBM,175,5,192
GBM,175,6,76
GBM,175,7,285
GBM,175,8,212
GBM,175,9,222
GBM,176,0,413
GBM,176,1,114
GBM,176,2,116
GBM,176,3,77
GBM,176,4,163
GBM,176,5,126
GBM,176,6,68
GBM,176,7,157
GBM,176,8,630
GBM,176,9,105
GBM,177,0,81
GBM,177,1,226
GBM,177,2,194
GBM,177,3,149
GBM,177,4,1745
GBM,177,5,210
GBM,177,6,440
GBM,177,7,138
GBM,177,8,121
GBM,177,9,382
GBM,178,0,550
GBM,178,1,489
GBM,178,2,272
GBM,178,3,199
GBM,178,4,154
GBM,178,5,181
GBM,178,6,81
GBM,178,7,301
GBM,178,8,107
GBM,178,9,68
GBM,179,0,46
GBM,179,1,197
GBM,179,2,104
GBM,179,3,121
GBM,179,4,267
GBM,179,5,246
GBM,179,6,215
GBM,179,7,153
GBM,179,8,168
GBM,179,9,243
GBM,180,0,80
GBM,180,1,163
GBM,180,2,1014
GBM,180,3,321
GBM,180,4,82
GBM,180,5,227
GBM,180,6,340
GBM,180,7,138
GBM,180,8,87
GBM,180,9,177
GBM,181,0,218
GBM,181,1,333
GBM,181,2,76
GBM,181,3,127
GBM,181,4,142
GBM,181,5,452
GBM,181,6,328
GBM,181,7,170
GBM,181,8,180
GBM,181,9,153
GBM,182,0,210
GBM,182,1,162
GBM,182,2,239
GBM,182,3,565
GBM,182,4,288
GBM,182,5,317
GBM,182,6,140
GBM,182,7,127
GBM,182,8,96
GBM,182,9,135
GBM,183,0,150
GBM,183,1,76
GBM,183,2,144
GBM,183,3,124
GBM,183,4,181
GBM,183,5,109
GBM,183,6,117
GBM,183,7,135
GBM,183,8,143
GBM,183,9,224
GBM,184,0,106
GBM,184,1,247
GBM,184,2,297
GBM,184,3,179
GBM,184,4,173
GBM,184,5,167
GBM,184,6,210
GBM,184,7,219
GBM,184,8,236
GBM,184,9,184
GBM,185,0,65
GBM,185,1,94
GBM,185,2,103
GBM,185,3,380
GBM,185,4,133
GBM,185,5,92
GBM,185,6,162
GBM,185,7,65
GBM,185,8,672
GBM,185,9,92
GBM,186,0,131
GBM,186,1,86
GBM,186,2,89
GBM,186,3,169
GBM,186,4,165
GBM,186,5,194
GBM,186,6,1795
GBM,186,7,208
GBM,186,8,131
GBM,186,9,124
GBM,187,0,324
GBM,187,1,125
GBM,187,2,236
GBM,187,3,90
GBM,187,4,162
GBM,187,5,194
GBM,187,6,231
GBM,187,7,406
GBM,187,8,377
GBM,187,9,367
GBM,188,0,180
GBM,188,1,577
GBM,188,2,110
GBM,188,3,273
GBM,188,4,216
GBM,188,5,65
GBM,188,6,331
GBM,188,7,131
GBM,188,8,141
GBM,188,9,130
GBM,189,0,158
GBM,189,1,244
GBM,189,2,81
GBM,189,3,922
GBM,189,4,159
GBM,189,5,84
GBM,189,6,113
GBM,189,7,348
GBM,189,8,143
GBM,189,9,118
GBM,190,0,129
GBM,190,1,366
GBM,190,2,142
GBM,190,3,146
GBM,190,4,475
GBM,190,5,99
GBM,190,6,1800
GBM,190,7,192
GBM,190,8,124
GBM,190,9,155
GBM,191,0,161
GBM,191,1,265
GBM,191,2,100
GBM,191,3,201
GBM,191,4,88
GBM,191,5,393
GBM,191,6,103
GBM,191,7,57
GBM,191,8,1844
GBM,191,9,145
GBM,192,0,353
GBM,192,1,693
GBM,192,2,83
GBM,192,3,67
GBM,192,4,191
GBM,192,5,228
GBM,192,6,170
GBM,192,7,124
GBM,192,8,152
GBM,192,9,113
GBM,193,0,625
GBM,193,1,150
GBM,193,2,208
GBM,193,3,766
GBM,193,4,328
GBM,193,5,168
GBM,193,6,143
GBM,193,7,146
GBM,193,8,66
GBM,193,9,231
GBM,194,0,98
GBM,194,1,97
GBM,194,2,244
GBM,194,3,213
GBM,194,4,87
GBM,194,5,72
GBM,194,6,297
GBM,194,7,262
GBM,194,8,270
GBM,194,9,194
GBM,195,0,831
GBM,195,1,396
GBM,195,2,109
GBM,195,3,194
GBM,195,4,67
GBM,195,5,236
GBM,195,6,94
GBM,195,7,206
GBM,195,8,181
GBM,195,9,134
GBM,196,0,429
GBM,196,1,146
GBM,196,2,48
GBM,196,3,452
GBM,196,4,221
GBM,196,5,89
GBM,196,6,94
GBM,196,7,256
GBM,196,8,650
GBM,196,9,119
GBM,197,0,243
GBM,197,1,172
GBM,197,2,159
GBM,197,3,244
GBM,197,4,120
GBM,197,5,301
GBM,197,6,125
GBM,197,7,267
GBM,197,8,138
GBM,197,9,108
GBM,198,0,122
GBM,198,1,347
GBM,198,2,202
GBM,198,3,106
GBM,198,4,60
GBM,198,5,1886
GBM,198,6,231
GBM,198,7,67
GBM,198,8,66
GBM,198,9,123
GBM,199,0,112
GBM,199,1,210
GBM,199,2,310
GBM,199,3,439
GBM,199,4,124
GBM,199,5,260
GBM,199,6,396
GBM,199,7,175
GBM,199,8,302
GBM,199,9,396
